Filename,NumOfPolygons,NumOfEllipses
test0511.png,1,2
test0512.png,2,0
test0513.png,5,1
test0514.png,3,0
test0515.png,5,3
test0516.png,2,4
test0517.png,1,2
test0518.png,4,3
test0519.png,1,4
test0520.png,1,4
test0521.png,0,2
test0522.png,5,0
test0523.png,2,0
test0524.png,1,4
test0525.png,5,3
test0526.png,4,2
test0527.png,0,2
test0528.png,1,2
test0529.png,2,0
test0530.png,2,2
test0531.png,0,1
test0532.png,3,0
test0533.png,2,1
test0534.png,5,3
test0535.png,0,3
test0536.png,2,4
test0537.png,5,0
test0538.png,1,1
test0539.png,3,1
test0540.png,5,2
test0541.png,5,4
test0542.png,0,1
test0543.png,1,4
test0544.png,3,1
test0545.png,3,2
test0546.png,1,5
test0547.png,2,5
test0548.png,0,2
test0549.png,0,3
test0550.png,1,4
test0551.png,4,5
test0552.png,0,2
test0553.png,0,1
test0554.png,3,2
test0555.png,3,3
test0556.png,1,1
test0557.png,0,4
test0558.png,0,1
test0559.png,0,0
test0560.png,3,4
test0561.png,5,0
test0562.png,3,5
test0563.png,4,5
test0564.png,4,2
test0565.png,3,4
test0566.png,1,1
test0567.png,2,1
test0568.png,0,1
test0569.png,4,3
test0570.png,2,1
test0571.png,4,2
test0572.png,1,4
test0573.png,5,0
test0574.png,1,2
test0575.png,3,1
test0576.png,0,3
test0577.png,4,2
test0578.png,1,5
test0579.png,1,2
test0580.png,3,2
test0581.png,5,0
test0582.png,4,1
test0583.png,5,1
test0584.png,3,2
test0585.png,4,0
test0586.png,4,2
test0587.png,5,1
test0588.png,0,4
test0589.png,2,4
test0590.png,4,4
test0591.png,1,5
test0592.png,3,4
test0593.png,3,1
test0594.png,4,1
test0595.png,4,2
test0596.png,4,5
test0597.png,4,1
test0598.png,4,1
test0599.png,2,2
test0600.png,4,3
test0601.png,0,5
test0602.png,3,1
test0603.png,3,5
test0604.png,0,0
test0605.png,3,2
test0606.png,3,5
test0607.png,0,3
test0608.png,4,2
test0609.png,4,0
test0610.png,3,4
test0611.png,4,4
test0612.png,2,5
test0613.png,3,3
test0614.png,4,2
test0615.png,0,3
test0616.png,4,2
test0617.png,1,1
test0618.png,4,5
test0619.png,1,3
test0620.png,0,0
test0621.png,0,3
test0622.png,1,2
test0623.png,1,0
test0624.png,0,4
test0625.png,3,1
test0626.png,4,3
test0627.png,4,4
test0628.png,4,0
test0629.png,2,4
test0630.png,5,3
test0631.png,1,0
test0632.png,3,2
test0633.png,4,1
test0634.png,2,2
test0635.png,4,2
test0636.png,3,3
test0637.png,5,2
test0638.png,2,3
test0639.png,3,5
test0640.png,3,2
test0641.png,4,3
test0642.png,3,0
test0643.png,5,0
test0644.png,5,3
test0645.png,2,4
test0646.png,5,5
test0647.png,5,2
test0648.png,1,2
test0649.png,5,5
test0650.png,2,2
test0651.png,1,5
test0652.png,1,2
test0653.png,0,4
test0654.png,4,4
test0655.png,1,1
test0656.png,4,2
test0657.png,4,5
test0658.png,1,1
test0659.png,3,5
test0660.png,2,1
test0661.png,2,2
test0662.png,4,1
test0663.png,1,2
test0664.png,0,0
test0665.png,1,3
test0666.png,4,3
test0667.png,4,1
test0668.png,3,0
test0669.png,5,3
test0670.png,5,1
test0671.png,0,1
test0672.png,5,2
test0673.png,5,4
test0674.png,4,2
test0675.png,3,1
test0676.png,1,0
test0677.png,1,2
test0678.png,1,1
test0679.png,0,0
test0680.png,1,2
test0681.png,3,3
test0682.png,5,5
test0683.png,0,4
test0684.png,1,4
test0685.png,3,1
test0686.png,3,3
test0687.png,2,0
test0688.png,2,0
test0689.png,3,4
test0690.png,5,1
test0691.png,2,1
test0692.png,4,5
test0693.png,4,3
test0694.png,2,5
test0695.png,0,4
test0696.png,3,5
test0697.png,5,5
test0698.png,4,4
test0699.png,5,0
test0700.png,4,0
test0701.png,2,2
test0702.png,1,1
test0703.png,0,3
test0704.png,4,0
test0705.png,5,3
test0706.png,1,4
test0707.png,0,4
test0708.png,4,1
test0709.png,2,2
test0710.png,3,2
test0711.png,3,4
test0712.png,3,2
test0713.png,1,2
test0714.png,1,4
test0715.png,2,0
test0716.png,1,2
test0717.png,1,0
test0718.png,3,2
test0719.png,0,3
test0720.png,1,0
test0721.png,1,4
test0722.png,5,3
test0723.png,4,1
test0724.png,1,2
test0725.png,4,1
test0726.png,0,5
test0727.png,1,4
test0728.png,5,0
test0729.png,1,2
test0730.png,0,5
test0731.png,0,4
test0732.png,0,4
test0733.png,1,2
test0734.png,0,2
test0735.png,1,0
test0736.png,4,1
test0737.png,1,2
test0738.png,5,4
test0739.png,1,3
test0740.png,3,3
test0741.png,2,2
test0742.png,3,0
test0743.png,4,1
test0744.png,4,4
test0745.png,2,1
test0746.png,2,1
test0747.png,0,1
test0748.png,5,3
test0749.png,5,1
test0750.png,0,3
test0751.png,1,1
test0752.png,0,1
test0753.png,5,5
test0754.png,2,0
test0755.png,3,3
test0756.png,5,1
test0757.png,4,3
test0758.png,1,4
test0759.png,5,4
test0760.png,1,5
test0761.png,5,1
test0762.png,4,0
test0763.png,0,3
test0764.png,1,1
test0765.png,4,4
test0766.png,5,4
test0767.png,4,1
test0768.png,1,5
test0769.png,5,5
test0770.png,0,2
test0771.png,5,2
test0772.png,3,0
test0773.png,0,1
test0774.png,5,3
test0775.png,0,3
test0776.png,4,1
test0777.png,0,4
test0778.png,1,3
test0779.png,2,0
test0780.png,5,4
test0781.png,0,5
test0782.png,2,5
test0783.png,1,4
test0784.png,4,2
test0785.png,1,3
test0786.png,4,3
test0787.png,2,2
test0788.png,2,4
test0789.png,5,3
test0790.png,0,3
test0791.png,5,2
test0792.png,5,0
test0793.png,1,0
test0794.png,3,5
test0795.png,2,0
test0796.png,3,3
test0797.png,1,5
test0798.png,4,1
test0799.png,3,1
test0800.png,0,5
test0801.png,2,1
test0802.png,0,0
test0803.png,5,5
test0804.png,2,1
test0805.png,4,2
test0806.png,5,0
test0807.png,3,3
test0808.png,4,5
test0809.png,4,0
test0810.png,1,1
test0811.png,2,2
test0812.png,4,3
test0813.png,3,2
test0814.png,3,4
test0815.png,5,4
test0816.png,4,5
test0817.png,0,3
test0818.png,2,3
test0819.png,1,5
test0820.png,5,2
test0821.png,1,3
test0822.png,5,1
test0823.png,1,5
test0824.png,3,0
test0825.png,1,0
test0826.png,5,3
test0827.png,1,4
test0828.png,4,5
test0829.png,3,4
test0830.png,1,5
test0831.png,4,5
test0832.png,4,3
test0833.png,2,3
test0834.png,3,0
test0835.png,4,0
test0836.png,0,4
test0837.png,4,0
test0838.png,0,0
test0839.png,3,3
test0840.png,5,5
test0841.png,4,1
test0842.png,3,3
test0843.png,2,2
test0844.png,1,0
test0845.png,2,4
test0846.png,4,4
test0847.png,3,1
test0848.png,3,4
test0849.png,5,1
test0850.png,4,0
test0851.png,4,2
test0852.png,3,1
test0853.png,2,0
test0854.png,4,2
test0855.png,2,1
test0856.png,4,0
test0857.png,4,2
test0858.png,0,5
test0859.png,3,0
test0860.png,3,5
test0861.png,0,5
test0862.png,5,4
test0863.png,4,0
test0864.png,5,0
test0865.png,1,5
test0866.png,1,3
test0867.png,3,0
test0868.png,2,4
test0869.png,1,5
test0870.png,3,4
test0871.png,5,5
test0872.png,0,5
test0873.png,4,4
test0874.png,5,1
test0875.png,3,2
test0876.png,3,4
test0877.png,4,3
test0878.png,3,2
test0879.png,5,3
test0880.png,0,2
test0881.png,5,0
test0882.png,0,5
test0883.png,5,3
test0884.png,4,1
test0885.png,0,5
test0886.png,0,4
test0887.png,4,2
test0888.png,1,1
test0889.png,3,2
test0890.png,2,5
test0891.png,0,5
test0892.png,2,0
test0893.png,4,2
test0894.png,1,0
test0895.png,5,0
test0896.png,5,2
test0897.png,4,1
test0898.png,3,4
test0899.png,2,2
test0900.png,1,5
test0901.png,2,0
test0902.png,0,0
test0903.png,5,4
test0904.png,4,2
test0905.png,4,1
test0906.png,5,0
test0907.png,4,1
test0908.png,0,1
test0909.png,0,2
test0910.png,0,4
test0911.png,0,4
test0912.png,1,0
test0913.png,4,3
test0914.png,5,0
test0915.png,2,4
test0916.png,1,2
test0917.png,0,3
test0918.png,2,3
test0919.png,0,4
test0920.png,5,0
test0921.png,2,2
test0922.png,4,3
test0923.png,1,3
test0924.png,1,0
test0925.png,0,2
test0926.png,2,5
test0927.png,1,2
test0928.png,2,4
test0929.png,3,1
test0930.png,0,1
test0931.png,1,2
test0932.png,2,3
test0933.png,1,0
test0934.png,1,5
test0935.png,0,3
test0936.png,5,0
test0937.png,2,1
test0938.png,4,2
test0939.png,0,3
test0940.png,1,4
test0941.png,3,1
test0942.png,5,4
test0943.png,3,5
test0944.png,5,1
test0945.png,2,0
test0946.png,0,2
test0947.png,4,0
test0948.png,0,4
test0949.png,3,5
test0950.png,5,3
test0951.png,0,1
test0952.png,1,5
test0953.png,5,2
test0954.png,4,1
test0955.png,0,2
test0956.png,2,3
test0957.png,0,4
test0958.png,5,2
test0959.png,1,5
test0960.png,0,3
test0961.png,3,2
test0962.png,0,4
test0963.png,2,5
test0964.png,0,4
test0965.png,2,3
test0966.png,2,1
test0967.png,4,4
test0968.png,2,4
test0969.png,5,4
test0970.png,5,5
test0971.png,4,3
test0972.png,4,2
test0973.png,0,5
test0974.png,5,3
test0975.png,5,2
test0976.png,3,2
test0977.png,3,5
test0978.png,4,0
test0979.png,2,5
test0980.png,4,5
test0981.png,1,5
test0982.png,5,3
test0983.png,5,3
test0984.png,3,2
test0985.png,5,5
test0986.png,1,3
test0987.png,1,2
test0988.png,5,5
test0989.png,3,5
test0990.png,5,2
test0991.png,3,4
test0992.png,0,4
test0993.png,1,0
test0994.png,1,2
test0995.png,1,2
test0996.png,5,5
test0997.png,5,3
test0998.png,5,5
test0999.png,3,2
test1000.png,5,5
test1001.png,2,4
test1002.png,1,1
test1003.png,4,5
test1004.png,2,3
test1005.png,3,0
test1006.png,2,1
test1007.png,0,5
test1008.png,1,3
test1009.png,3,3
test1010.png,4,2
test1011.png,5,0
test1012.png,0,3
test1013.png,0,0
test1014.png,0,2
test1015.png,4,5
test1016.png,4,5
test1017.png,5,1
test1018.png,2,4
test1019.png,2,2
test1020.png,5,4
test1021.png,5,0
test1022.png,4,5
test1023.png,4,2
test1024.png,2,4
test1025.png,0,4
test1026.png,1,1
test1027.png,3,5
test1028.png,0,2
test1029.png,5,2
test1030.png,4,3
test1031.png,3,3
test1032.png,1,3
test1033.png,3,0
test1034.png,2,1
test1035.png,2,0
test1036.png,5,1
test1037.png,4,1
test1038.png,4,5
test1039.png,4,1
test1040.png,1,2
test1041.png,4,3
test1042.png,0,3
test1043.png,1,5
test1044.png,5,2
test1045.png,1,3
test1046.png,3,2
test1047.png,3,5
test1048.png,2,5
test1049.png,5,3
test1050.png,5,2
test1051.png,4,0
test1052.png,2,3
test1053.png,0,5
test1054.png,4,0
test1055.png,3,5
test1056.png,4,5
test1057.png,1,0
test1058.png,5,5
test1059.png,3,2
test1060.png,1,3
test1061.png,3,1
test1062.png,1,0
test1063.png,4,0
test1064.png,0,4
test1065.png,3,2
test1066.png,0,1
test1067.png,1,5
test1068.png,4,4
test1069.png,5,4
test1070.png,1,0
test1071.png,1,0
test1072.png,5,4
test1073.png,1,1
test1074.png,5,3
test1075.png,3,0
test1076.png,4,0
test1077.png,0,1
test1078.png,4,4
test1079.png,5,2
test1080.png,5,5
test1081.png,3,3
test1082.png,3,4
test1083.png,1,4
test1084.png,5,3
test1085.png,2,3
test1086.png,3,4
test1087.png,5,4
test1088.png,1,3
test1089.png,0,2
test1090.png,2,0
test1091.png,0,1
test1092.png,0,3
test1093.png,4,2
test1094.png,5,0
test1095.png,1,3
test1096.png,0,4
test1097.png,4,5
test1098.png,2,1
test1099.png,5,3
test1100.png,1,4
test1101.png,2,3
test1102.png,1,5
test1103.png,5,4
test1104.png,3,1
test1105.png,0,1
test1106.png,4,1
test1107.png,0,3
test1108.png,2,2
test1109.png,4,4
test1110.png,5,4
test1111.png,3,3
test1112.png,5,1
test1113.png,4,3
test1114.png,5,5
test1115.png,1,1
test1116.png,4,0
test1117.png,1,2
test1118.png,5,5
test1119.png,5,0
test1120.png,1,1
test1121.png,5,5
test1122.png,1,3
test1123.png,1,0
test1124.png,2,4
test1125.png,2,1
test1126.png,2,1
test1127.png,2,0
test1128.png,4,2
test1129.png,4,0
test1130.png,4,1
test1131.png,5,4
test1132.png,5,2
test1133.png,3,0
test1134.png,0,0
test1135.png,1,0
test1136.png,0,1
test1137.png,4,4
test1138.png,0,0
test1139.png,1,3
test1140.png,0,1
test1141.png,3,2
test1142.png,5,5
test1143.png,4,5
test1144.png,0,0
test1145.png,2,4
test1146.png,2,0
test1147.png,5,0
test1148.png,2,4
test1149.png,4,4
test1150.png,3,0
test1151.png,3,0
test1152.png,4,0
test1153.png,0,0
test1154.png,0,2
test1155.png,0,5
test1156.png,5,4
test1157.png,4,4
test1158.png,4,1
test1159.png,4,5
test1160.png,4,4
test1161.png,1,3
test1162.png,1,5
test1163.png,3,4
test1164.png,1,3
test1165.png,2,3
test1166.png,2,5
test1167.png,4,0
test1168.png,1,4
test1169.png,5,2
test1170.png,5,2
test1171.png,2,0
test1172.png,3,1
test1173.png,1,0
test1174.png,0,3
test1175.png,2,1
test1176.png,5,4
test1177.png,3,4
test1178.png,2,4
test1179.png,2,0
test1180.png,4,4
test1181.png,2,3
test1182.png,4,4
test1183.png,3,0
test1184.png,5,0
test1185.png,1,2
test1186.png,3,4
test1187.png,1,5
test1188.png,4,3
test1189.png,5,3
test1190.png,4,5
test1191.png,3,1
test1192.png,2,2
test1193.png,3,2
test1194.png,1,2
test1195.png,0,2
test1196.png,2,4
test1197.png,0,4
test1198.png,3,0
test1199.png,4,4
test1200.png,0,5
test1201.png,4,5
test1202.png,0,0
test1203.png,3,5
test1204.png,2,5
test1205.png,1,3
test1206.png,4,4
test1207.png,1,5
test1208.png,2,1
test1209.png,2,1
test1210.png,3,4
test1211.png,0,3
test1212.png,4,1
test1213.png,0,0
test1214.png,2,3
test1215.png,5,2
test1216.png,0,4
test1217.png,5,1
test1218.png,3,4
test1219.png,1,2
test1220.png,3,0
test1221.png,3,5
test1222.png,5,1
test1223.png,1,5
test1224.png,0,1
test1225.png,1,2
test1226.png,2,5
test1227.png,0,1
test1228.png,5,2
test1229.png,4,5
test1230.png,4,1
test1231.png,2,1
test1232.png,5,0
test1233.png,0,3
test1234.png,3,5
test1235.png,4,5
test1236.png,5,2
test1237.png,0,1
test1238.png,0,2
test1239.png,5,2
test1240.png,0,2
test1241.png,3,3
test1242.png,1,0
test1243.png,5,5
test1244.png,4,5
test1245.png,5,4
test1246.png,3,2
test1247.png,4,4
test1248.png,4,4
test1249.png,5,0
test1250.png,4,4
test1251.png,0,4
test1252.png,4,2
test1253.png,0,4
test1254.png,2,5
test1255.png,0,2
test1256.png,4,4
test1257.png,2,5
test1258.png,0,3
test1259.png,4,1
test1260.png,0,4
test1261.png,1,0
test1262.png,2,1
test1263.png,2,1
test1264.png,5,2
test1265.png,1,0
test1266.png,3,1
test1267.png,5,0
test1268.png,5,5
test1269.png,4,0
test1270.png,2,5
test1271.png,5,1
test1272.png,4,4
test1273.png,2,0
test1274.png,2,1
test1275.png,3,5
test1276.png,1,3
test1277.png,3,3
test1278.png,3,3
test1279.png,0,4
test1280.png,5,5
test1281.png,1,2
test1282.png,2,2
test1283.png,4,4
test1284.png,1,4
test1285.png,4,5
test1286.png,3,5
test1287.png,1,3
test1288.png,4,5
test1289.png,2,0
test1290.png,0,5
test1291.png,0,3
test1292.png,4,0
test1293.png,5,3
test1294.png,3,2
test1295.png,2,1
test1296.png,4,0
test1297.png,3,1
test1298.png,5,3
test1299.png,1,5
test1300.png,3,4
test1301.png,5,3
test1302.png,5,1
test1303.png,1,2
test1304.png,0,2
test1305.png,3,0
test1306.png,0,3
test1307.png,1,0
test1308.png,3,4
test1309.png,1,2
test1310.png,3,0
test1311.png,2,4
test1312.png,0,5
test1313.png,2,4
test1314.png,2,5
test1315.png,0,0
test1316.png,0,0
test1317.png,1,5
test1318.png,2,1
test1319.png,3,2
test1320.png,3,1
test1321.png,4,5
test1322.png,5,4
test1323.png,1,3
test1324.png,0,1
test1325.png,4,5
test1326.png,0,5
test1327.png,2,0
test1328.png,1,1
test1329.png,0,5
test1330.png,4,4
test1331.png,3,1
test1332.png,5,2
test1333.png,0,5
test1334.png,2,4
test1335.png,3,1
test1336.png,0,3
test1337.png,5,3
test1338.png,4,4
test1339.png,2,2
test1340.png,1,3
test1341.png,1,2
test1342.png,0,3
test1343.png,4,1
test1344.png,1,4
test1345.png,5,1
test1346.png,3,3
test1347.png,1,5
test1348.png,0,0
test1349.png,4,0
test1350.png,1,4
test1351.png,4,3
test1352.png,4,0
test1353.png,4,2
test1354.png,1,4
test1355.png,4,1
test1356.png,4,2
test1357.png,4,4
test1358.png,3,1
test1359.png,2,4
test1360.png,5,2
test1361.png,3,3
test1362.png,2,3
test1363.png,3,0
test1364.png,1,4
test1365.png,0,4
test1366.png,0,1
test1367.png,1,3
test1368.png,5,5
test1369.png,5,3
test1370.png,5,3
test1371.png,2,2
test1372.png,2,0
test1373.png,0,1
test1374.png,1,3
test1375.png,1,5
test1376.png,5,4
test1377.png,5,1
test1378.png,4,5
test1379.png,3,4
test1380.png,5,2
test1381.png,0,5
test1382.png,0,0
test1383.png,1,4
test1384.png,5,3
test1385.png,3,2
test1386.png,3,0
test1387.png,3,2
test1388.png,0,5
test1389.png,0,1
test1390.png,1,1
test1391.png,0,0
test1392.png,0,0
test1393.png,1,0
test1394.png,5,4
