Filename,NumOfPolygons,NumOfEllipses
test0253.png,4,5
test0254.png,2,5
test0255.png,3,5
test0256.png,5,3
test0257.png,3,4
test0258.png,3,2
test0259.png,2,4
test0260.png,3,5
test0261.png,3,2
test0262.png,2,5
test0263.png,0,1
test0264.png,4,5
test0265.png,0,2
test0266.png,3,3
test0267.png,2,0
test0268.png,3,1
test0269.png,5,2
test0270.png,3,5
test0271.png,3,5
test0272.png,1,2
test0273.png,4,1
test0274.png,3,2
test0275.png,0,0
test0276.png,1,4
test0277.png,2,5
test0278.png,4,0
test0279.png,5,5
test0280.png,1,2
test0281.png,1,1
test0282.png,2,5
test0283.png,0,0
test0284.png,4,5
test0285.png,5,5
test0286.png,3,5
test0287.png,0,3
test0288.png,5,1
test0289.png,4,0
test0290.png,5,4
test0291.png,2,3
test0292.png,4,2
test0293.png,5,3
test0294.png,0,4
test0295.png,4,0
test0296.png,0,5
test0297.png,1,2
test0298.png,1,5
test0299.png,4,2
test0300.png,1,3
test0301.png,1,1
test0302.png,1,3
test0303.png,0,1
test0304.png,3,0
test0305.png,3,4
test0306.png,1,2
test0307.png,0,0
test0308.png,5,0
test0309.png,1,2
test0310.png,3,5
test0311.png,0,2
test0312.png,0,2
test0313.png,3,5
test0314.png,2,0
test0315.png,4,5
test0316.png,1,2
test0317.png,2,5
test0318.png,2,4
test0319.png,5,4
test0320.png,1,4
test0321.png,2,3
test0322.png,0,3
test0323.png,4,0
test0324.png,4,2
test0325.png,5,3
test0326.png,3,5
test0327.png,3,2
test0328.png,1,4
test0329.png,5,3
test0330.png,1,4
test0331.png,3,2
test0332.png,0,1
test0333.png,4,5
test0334.png,1,5
test0335.png,4,5
test0336.png,3,2
test0337.png,3,1
test0338.png,2,0
test0339.png,3,2
test0340.png,0,2
test0341.png,3,4
test0342.png,0,0
test0343.png,3,5
test0344.png,0,0
test0345.png,2,1
test0346.png,1,4
test0347.png,2,5
test0348.png,3,3
test0349.png,5,2
test0350.png,0,3
test0351.png,5,0
test0352.png,5,3
test0353.png,4,5
test0354.png,5,0
test0355.png,3,0
test0356.png,2,4
test0357.png,2,0
test0358.png,0,0
test0359.png,5,4
test0360.png,3,5
test0361.png,5,4
test0362.png,2,2
test0363.png,0,1
test0364.png,3,5
test0365.png,1,0
test0366.png,4,0
test0367.png,2,5
test0368.png,3,1
test0369.png,0,0
test0370.png,3,4
test0371.png,0,4
test0372.png,3,4
test0373.png,3,5
test0374.png,4,1
test0375.png,4,5
test0376.png,2,4
test0377.png,2,1
test0378.png,4,2
test0379.png,3,1
test0380.png,2,1
test0381.png,0,5
test0382.png,2,2
test0383.png,2,5
test0384.png,3,0
test0385.png,4,3
test0386.png,4,4
test0387.png,3,5
test0388.png,0,2
test0389.png,1,3
test0390.png,5,2
test0391.png,4,4
test0392.png,0,0
test0393.png,4,0
test0394.png,5,4
test0395.png,4,4
test0396.png,3,5
test0397.png,2,3
test0398.png,1,5
test0399.png,1,3
test0400.png,4,2
test0401.png,4,2
test0402.png,3,0
test0403.png,0,0
test0404.png,4,4
test0405.png,5,0
test0406.png,2,2
test0407.png,0,3
test0408.png,3,1
test0409.png,2,5
test0410.png,0,1
test0411.png,1,3
test0412.png,0,5
test0413.png,1,3
test0414.png,2,3
test0415.png,3,4
test0416.png,4,4
test0417.png,5,3
test0418.png,2,2
test0419.png,3,4
test0420.png,1,0
test0421.png,1,2
test0422.png,0,1
test0423.png,2,2
test0424.png,3,4
test0425.png,3,1
test0426.png,2,0
test0427.png,2,4
test0428.png,4,2
test0429.png,1,1
test0430.png,5,2
test0431.png,5,0
test0432.png,2,0
test0433.png,5,1
test0434.png,1,0
test0435.png,4,0
test0436.png,4,0
test0437.png,5,3
test0438.png,2,3
test0439.png,0,0
test0440.png,0,3
test0441.png,4,3
test0442.png,4,4
test0443.png,4,3
test0444.png,0,3
test0445.png,4,0
test0446.png,3,5
test0447.png,4,5
test0448.png,1,4
test0449.png,1,5
test0450.png,0,3
test0451.png,3,0
test0452.png,5,1
test0453.png,4,1
test0454.png,5,3
test0455.png,1,1
test0456.png,2,3
test0457.png,1,5
test0458.png,2,5
test0459.png,4,2
test0460.png,2,5
test0461.png,5,1
test0462.png,0,1
test0463.png,0,0
test0464.png,1,1
test0465.png,2,3
test0466.png,3,2
test0467.png,3,5
test0468.png,0,0
test0469.png,2,1
test0470.png,3,2
test0471.png,5,2
test0472.png,2,0
test0473.png,4,4
test0474.png,3,4
test0475.png,1,0
test0476.png,5,3
test0477.png,0,2
test0478.png,2,1
test0479.png,5,2
test0480.png,3,5
test0481.png,3,4
test0482.png,5,1
test0483.png,2,2
test0484.png,1,5
test0485.png,2,1
test0486.png,3,4
test0487.png,4,3
test0488.png,2,1
test0489.png,1,3
test0490.png,3,1
test0491.png,4,5
test0492.png,5,1
test0493.png,4,2
test0494.png,4,0
test0495.png,4,2
test0496.png,2,3
test0497.png,3,3
test0498.png,4,5
test0499.png,3,2
test0500.png,3,1
test0501.png,1,2
test0502.png,0,1
test0503.png,0,2
test0504.png,5,5
test0505.png,4,0
test0506.png,4,4
test0507.png,2,1
test0508.png,0,1
test0509.png,5,5
test0510.png,0,4
test0511.png,3,0
test0512.png,2,4
test0513.png,2,5
test0514.png,3,3
test0515.png,4,1
test0516.png,2,4
test0517.png,1,1
test0518.png,5,1
test0519.png,1,0
test0520.png,3,4
test0521.png,4,2
test0522.png,3,1
test0523.png,4,5
test0524.png,3,3
test0525.png,0,3
test0526.png,1,5
test0527.png,1,1
test0528.png,2,5
test0529.png,3,1
test0530.png,1,2
test0531.png,2,0
test0532.png,2,3
test0533.png,3,3
test0534.png,0,1
test0535.png,2,4
test0536.png,3,1
test0537.png,1,0
test0538.png,1,0
test0539.png,1,3
test0540.png,1,3
test0541.png,3,3
test0542.png,5,3
test0543.png,3,5
test0544.png,4,0
test0545.png,1,5
test0546.png,3,5
test0547.png,0,2
test0548.png,0,4
test0549.png,0,2
test0550.png,5,4
test0551.png,1,3
test0552.png,4,3
test0553.png,2,0
test0554.png,2,5
test0555.png,2,5
test0556.png,1,0
test0557.png,1,2
test0558.png,4,3
test0559.png,1,0
test0560.png,5,0
test0561.png,5,5
test0562.png,5,5
test0563.png,5,5
test0564.png,5,5
test0565.png,2,1
test0566.png,0,5
test0567.png,3,5
test0568.png,0,1
test0569.png,3,2
test0570.png,1,2
test0571.png,1,3
test0572.png,5,1
test0573.png,2,2
test0574.png,1,3
test0575.png,0,5
test0576.png,0,0
test0577.png,3,3
test0578.png,4,3
test0579.png,1,0
test0580.png,5,5
test0581.png,0,3
test0582.png,3,0
test0583.png,2,5
test0584.png,4,5
test0585.png,0,5
test0586.png,2,2
test0587.png,5,4
test0588.png,0,5
test0589.png,5,5
test0590.png,5,3
test0591.png,0,0
test0592.png,0,0
test0593.png,5,4
test0594.png,0,1
test0595.png,5,5
test0596.png,3,5
test0597.png,4,5
test0598.png,5,3
test0599.png,0,0
test0600.png,1,1
test0601.png,1,5
test0602.png,4,1
test0603.png,4,2
test0604.png,1,1
test0605.png,0,2
test0606.png,2,3
test0607.png,1,4
test0608.png,5,0
test0609.png,0,3
test0610.png,1,5
test0611.png,3,1
test0612.png,3,3
test0613.png,1,2
test0614.png,1,0
test0615.png,0,2
test0616.png,0,3
test0617.png,5,5
test0618.png,3,2
test0619.png,4,5
test0620.png,2,5
test0621.png,2,1
test0622.png,4,2
test0623.png,2,2
test0624.png,3,2
test0625.png,5,4
test0626.png,2,2
test0627.png,0,1
test0628.png,4,5
test0629.png,3,0
test0630.png,1,4
test0631.png,2,1
test0632.png,0,5
test0633.png,3,0
test0634.png,5,3
test0635.png,5,1
test0636.png,3,2
test0637.png,2,2
test0638.png,5,2
test0639.png,5,2
test0640.png,5,3
test0641.png,3,4
test0642.png,5,4
test0643.png,2,1
test0644.png,0,4
test0645.png,5,5
test0646.png,3,3
test0647.png,2,0
test0648.png,0,1
test0649.png,1,4
test0650.png,0,2
test0651.png,1,1
test0652.png,1,5
test0653.png,0,0
test0654.png,1,1
test0655.png,3,2
test0656.png,1,3
test0657.png,5,1
test0658.png,4,2
test0659.png,4,3
test0660.png,2,2
test0661.png,1,1
test0662.png,2,4
test0663.png,0,2
test0664.png,1,2
test0665.png,0,4
test0666.png,4,0
test0667.png,5,2
test0668.png,1,0
test0669.png,0,2
test0670.png,5,0
test0671.png,4,3
test0672.png,3,0
test0673.png,4,5
test0674.png,1,5
test0675.png,1,0
test0676.png,1,3
test0677.png,5,4
test0678.png,3,2
test0679.png,5,0
test0680.png,1,1
test0681.png,0,0
test0682.png,0,5
test0683.png,3,2
test0684.png,1,0
test0685.png,5,3
test0686.png,4,1
test0687.png,1,5
test0688.png,4,3
test0689.png,4,0
test0690.png,3,5
test0691.png,3,2
test0692.png,5,3
test0693.png,5,4
test0694.png,3,3
test0695.png,2,5
test0696.png,5,2
test0697.png,2,0
test0698.png,5,4
test0699.png,1,1
test0700.png,4,4
test0701.png,2,5
test0702.png,4,1
test0703.png,0,1
test0704.png,1,1
test0705.png,1,0
test0706.png,3,5
test0707.png,4,3
test0708.png,2,1
test0709.png,3,5
test0710.png,0,2
test0711.png,4,4
test0712.png,5,4
test0713.png,3,5
test0714.png,1,3
test0715.png,0,0
test0716.png,1,1
test0717.png,5,2
test0718.png,4,5
test0719.png,4,0
test0720.png,5,5
test0721.png,4,5
test0722.png,2,1
test0723.png,4,2
test0724.png,4,3
test0725.png,5,5
test0726.png,3,1
test0727.png,5,5
test0728.png,4,3
test0729.png,0,0
test0730.png,2,0
test0731.png,4,0
test0732.png,2,2
test0733.png,0,2
test0734.png,3,2
test0735.png,0,5
test0736.png,4,4
test0737.png,4,4
test0738.png,3,2
test0739.png,3,1
test0740.png,5,4
test0741.png,1,3
test0742.png,5,2
test0743.png,0,2
test0744.png,1,4
test0745.png,5,0
test0746.png,4,5
test0747.png,1,4
test0748.png,4,4
test0749.png,1,0
test0750.png,3,3
test0751.png,3,2
test0752.png,2,0
test0753.png,4,4
test0754.png,3,0
test0755.png,2,1
test0756.png,2,1
test0757.png,4,1
test0758.png,3,5
test0759.png,5,0
test0760.png,3,2
test0761.png,3,5
test0762.png,2,2
test0763.png,1,5
test0764.png,4,4
test0765.png,3,3
test0766.png,2,4
test0767.png,2,0
test0768.png,3,4
test0769.png,5,2
test0770.png,5,0
test0771.png,3,1
test0772.png,3,1
test0773.png,2,1
test0774.png,5,0
test0775.png,3,2
test0776.png,3,3
test0777.png,3,3
test0778.png,3,2
test0779.png,4,1
test0780.png,1,3
test0781.png,3,3
test0782.png,0,3
test0783.png,4,2
test0784.png,3,0
test0785.png,5,1
test0786.png,3,3
test0787.png,1,1
test0788.png,2,1
test0789.png,2,1
test0790.png,4,3
test0791.png,1,3
test0792.png,2,3
test0793.png,5,5
test0794.png,4,5
test0795.png,3,4
test0796.png,4,0
test0797.png,4,5
test0798.png,5,1
test0799.png,1,5
test0800.png,5,5
test0801.png,2,0
test0802.png,0,4
test0803.png,5,5
test0804.png,4,5
test0805.png,2,1
test0806.png,3,0
test0807.png,4,4
test0808.png,5,5
test0809.png,0,0
test0810.png,5,5
test0811.png,2,1
test0812.png,3,2
test0813.png,4,1
test0814.png,4,4
test0815.png,5,5
test0816.png,1,0
test0817.png,4,5
test0818.png,4,3
test0819.png,3,2
test0820.png,5,2
test0821.png,2,4
test0822.png,3,3
test0823.png,0,3
test0824.png,1,4
test0825.png,1,0
test0826.png,2,4
test0827.png,3,3
test0828.png,1,2
test0829.png,3,3
test0830.png,3,2
test0831.png,1,1
test0832.png,5,2
test0833.png,5,5
test0834.png,3,3
test0835.png,0,1
test0836.png,1,5
test0837.png,0,1
test0838.png,0,5
test0839.png,1,5
test0840.png,3,2
test0841.png,2,4
test0842.png,4,4
test0843.png,1,1
test0844.png,1,1
test0845.png,5,4
test0846.png,3,2
test0847.png,5,1
test0848.png,0,1
test0849.png,1,1
test0850.png,1,1
test0851.png,5,1
test0852.png,4,0
test0853.png,1,4
test0854.png,4,1
test0855.png,3,4
test0856.png,2,5
test0857.png,5,4
test0858.png,1,1
test0859.png,2,5
test0860.png,3,1
test0861.png,0,5
test0862.png,3,5
test0863.png,5,1
test0864.png,5,4
test0865.png,4,4
test0866.png,0,2
test0867.png,3,3
test0868.png,3,5
test0869.png,1,1
test0870.png,5,0
test0871.png,4,0
test0872.png,2,4
test0873.png,4,4
test0874.png,2,3
test0875.png,0,4
test0876.png,4,5
test0877.png,1,0
test0878.png,5,2
test0879.png,3,2
test0880.png,1,5
test0881.png,2,3
test0882.png,2,2
test0883.png,4,5
test0884.png,2,1
test0885.png,0,1
test0886.png,4,4
test0887.png,3,4
test0888.png,0,5
test0889.png,3,0
test0890.png,1,2
test0891.png,4,4
test0892.png,0,4
test0893.png,4,1
test0894.png,3,4
test0895.png,0,2
test0896.png,4,3
test0897.png,2,0
test0898.png,3,0
test0899.png,0,3
test0900.png,2,3
test0901.png,5,0
test0902.png,2,5
test0903.png,2,5
test0904.png,3,0
test0905.png,1,5
test0906.png,1,1
test0907.png,2,2
test0908.png,5,2
test0909.png,4,1
test0910.png,3,3
test0911.png,3,3
test0912.png,5,0
test0913.png,4,4
test0914.png,4,3
test0915.png,3,0
test0916.png,2,3
test0917.png,5,5
test0918.png,3,1
test0919.png,0,2
test0920.png,3,1
test0921.png,4,0
test0922.png,0,2
test0923.png,3,0
test0924.png,3,3
test0925.png,0,5
test0926.png,3,2
test0927.png,5,1
test0928.png,0,1
test0929.png,3,0
test0930.png,3,4
test0931.png,0,0
test0932.png,4,3
test0933.png,1,2
test0934.png,4,5
test0935.png,1,0
test0936.png,5,4
test0937.png,5,4
test0938.png,3,0
test0939.png,4,2
test0940.png,3,1
test0941.png,0,3
test0942.png,0,3
test0943.png,2,3
test0944.png,5,4
test0945.png,0,5
test0946.png,3,1
test0947.png,4,3
test0948.png,5,2
test0949.png,5,1
test0950.png,0,3
test0951.png,3,1
test0952.png,5,5
test0953.png,0,5
test0954.png,4,2
test0955.png,0,0
test0956.png,5,0
test0957.png,1,3
test0958.png,4,2
test0959.png,0,0
test0960.png,0,0
test0961.png,2,3
test0962.png,3,3
test0963.png,4,1
test0964.png,3,5
test0965.png,2,3
test0966.png,4,2
test0967.png,5,5
test0968.png,0,2
test0969.png,1,2
test0970.png,1,2
test0971.png,5,5
test0972.png,2,3
test0973.png,4,5
test0974.png,2,4
test0975.png,5,1
test0976.png,1,4
test0977.png,4,5
test0978.png,2,2
test0979.png,5,0
test0980.png,2,1
test0981.png,5,2
test0982.png,0,2
test0983.png,5,1
test0984.png,2,3
test0985.png,0,0
test0986.png,4,1
test0987.png,3,3
test0988.png,1,3
test0989.png,1,3
test0990.png,1,1
test0991.png,4,1
test0992.png,0,3
test0993.png,2,1
test0994.png,5,4
test0995.png,0,5
test0996.png,0,3
test0997.png,4,1
test0998.png,0,4
test0999.png,4,1
test1000.png,3,2
test1001.png,3,2
test1002.png,3,3
test1003.png,3,4
test1004.png,5,0
test1005.png,4,0
test1006.png,4,3
test1007.png,4,3
test1008.png,4,5
test1009.png,0,5
test1010.png,4,1
test1011.png,2,3
test1012.png,0,5
test1013.png,4,0
test1014.png,3,1
test1015.png,2,2
test1016.png,2,3
test1017.png,3,2
test1018.png,4,3
test1019.png,3,3
test1020.png,4,4
test1021.png,2,1
test1022.png,5,1
test1023.png,4,4
test1024.png,5,4
test1025.png,3,2
test1026.png,4,3
test1027.png,0,1
test1028.png,2,3
test1029.png,4,5
test1030.png,5,4
test1031.png,4,4
test1032.png,4,3
test1033.png,4,1
test1034.png,0,0
test1035.png,3,2
test1036.png,0,4
test1037.png,1,0
test1038.png,3,3
test1039.png,2,3
test1040.png,2,4
test1041.png,0,1
test1042.png,5,0
test1043.png,0,2
test1044.png,4,1
test1045.png,0,0
test1046.png,5,0
test1047.png,0,2
test1048.png,3,3
test1049.png,3,1
test1050.png,1,2
test1051.png,4,4
test1052.png,0,4
test1053.png,0,3
test1054.png,3,4
test1055.png,0,0
test1056.png,1,3
test1057.png,5,3
test1058.png,1,1
test1059.png,4,1
test1060.png,0,4
test1061.png,1,5
test1062.png,1,4
test1063.png,5,2
test1064.png,0,2
test1065.png,5,1
test1066.png,5,3
test1067.png,2,1
test1068.png,5,0
test1069.png,1,3
test1070.png,0,3
test1071.png,5,4
test1072.png,5,2
test1073.png,2,5
test1074.png,4,5
test1075.png,0,5
test1076.png,3,3
test1077.png,3,5
test1078.png,0,3
test1079.png,4,0
test1080.png,2,5
test1081.png,2,2
test1082.png,0,0
test1083.png,2,3
test1084.png,1,4
test1085.png,4,4
test1086.png,5,1
test1087.png,4,0
test1088.png,1,0
test1089.png,0,5
test1090.png,0,0
test1091.png,3,4
test1092.png,5,4
test1093.png,1,1
test1094.png,4,4
test1095.png,4,4
test1096.png,1,4
test1097.png,0,4
test1098.png,1,3
test1099.png,4,5
test1100.png,3,5
test1101.png,4,0
test1102.png,0,1
test1103.png,1,5
test1104.png,2,0
test1105.png,4,2
test1106.png,4,1
test1107.png,4,5
test1108.png,4,2
test1109.png,2,2
test1110.png,5,5
test1111.png,0,2
test1112.png,0,2
test1113.png,5,4
test1114.png,4,1
test1115.png,0,2
test1116.png,4,5
test1117.png,1,5
test1118.png,0,1
test1119.png,3,0
test1120.png,2,0
test1121.png,3,2
test1122.png,5,3
test1123.png,3,3
test1124.png,3,1
test1125.png,3,3
test1126.png,3,3
test1127.png,0,0
test1128.png,0,3
test1129.png,2,2
test1130.png,5,0
test1131.png,5,5
test1132.png,1,1
test1133.png,2,2
test1134.png,3,2
test1135.png,5,3
test1136.png,3,5
test1137.png,5,4
test1138.png,1,2
test1139.png,0,2
test1140.png,0,0
test1141.png,1,3
test1142.png,3,2
test1143.png,2,2
test1144.png,1,0
test1145.png,3,1
test1146.png,2,2
test1147.png,5,0
test1148.png,1,4
test1149.png,1,0
test1150.png,2,3
test1151.png,5,4
test1152.png,1,4
test1153.png,3,3
test1154.png,5,0
test1155.png,0,5
test1156.png,1,0
test1157.png,3,2
test1158.png,1,2
test1159.png,0,0
test1160.png,4,0
test1161.png,2,5
test1162.png,3,3
test1163.png,0,0
test1164.png,0,3
test1165.png,2,3
test1166.png,1,2
test1167.png,3,1
test1168.png,5,3
test1169.png,3,2
test1170.png,5,4
test1171.png,0,1
test1172.png,4,2
test1173.png,2,3
test1174.png,4,1
test1175.png,2,4
test1176.png,4,0
test1177.png,5,2
test1178.png,3,2
test1179.png,3,0
test1180.png,1,1
test1181.png,5,5
test1182.png,4,0
test1183.png,3,3
test1184.png,1,3
test1185.png,1,3
test1186.png,2,1
test1187.png,0,0
test1188.png,1,4
test1189.png,2,1
test1190.png,2,1
test1191.png,5,5
test1192.png,4,0
test1193.png,4,0
test1194.png,0,4
test1195.png,2,3
test1196.png,3,0
test1197.png,4,0
test1198.png,0,5
test1199.png,0,2
test1200.png,2,0
test1201.png,4,4
test1202.png,5,3
test1203.png,4,2
test1204.png,1,1
test1205.png,0,0
test1206.png,0,2
test1207.png,2,3
test1208.png,0,2
test1209.png,5,0
test1210.png,1,0
test1211.png,0,0
test1212.png,2,3
test1213.png,4,1
test1214.png,1,0
test1215.png,4,5
test1216.png,1,1
test1217.png,2,5
test1218.png,0,4
test1219.png,3,5
test1220.png,0,2
test1221.png,0,1
test1222.png,1,3
test1223.png,2,1
test1224.png,5,5
test1225.png,0,2
test1226.png,0,2
test1227.png,1,5
test1228.png,3,1
test1229.png,5,0
test1230.png,3,5
test1231.png,2,0
test1232.png,0,4
test1233.png,4,1
test1234.png,5,3
test1235.png,0,3
test1236.png,1,5
test1237.png,5,0
test1238.png,5,1
test1239.png,1,5
test1240.png,2,4
test1241.png,5,3
test1242.png,3,4
test1243.png,3,4
test1244.png,3,3
test1245.png,4,1
test1246.png,2,2
test1247.png,2,0
test1248.png,3,4
test1249.png,3,4
test1250.png,5,3
test1251.png,5,3
test1252.png,2,5
test1253.png,1,5
test1254.png,1,3
test1255.png,1,1
test1256.png,5,0
test1257.png,5,5
test1258.png,4,3
test1259.png,4,5
test1260.png,0,3
test1261.png,4,3
test1262.png,1,3
test1263.png,0,5
test1264.png,0,0
test1265.png,5,2
test1266.png,3,3
test1267.png,2,3
test1268.png,2,5
test1269.png,5,2
test1270.png,5,1
test1271.png,1,2
test1272.png,5,2
test1273.png,3,0
test1274.png,0,1
test1275.png,5,0
test1276.png,2,0
test1277.png,3,2
test1278.png,1,2
test1279.png,3,2
test1280.png,2,1
test1281.png,4,1
test1282.png,0,3
test1283.png,0,4
test1284.png,2,3
test1285.png,3,3
test1286.png,4,1
test1287.png,5,5
test1288.png,4,5
test1289.png,4,0
test1290.png,2,1
test1291.png,0,0
test1292.png,3,5
test1293.png,4,4
test1294.png,1,5
test1295.png,2,0
test1296.png,5,5
test1297.png,2,4
test1298.png,4,0
test1299.png,0,5
test1300.png,1,2
test1301.png,3,3
test1302.png,2,3
test1303.png,2,5
test1304.png,0,1
test1305.png,2,4
test1306.png,5,4
test1307.png,0,5
test1308.png,4,2
test1309.png,4,5
test1310.png,1,2
test1311.png,1,0
test1312.png,2,2
test1313.png,1,5
test1314.png,5,0
test1315.png,4,0
test1316.png,1,2
test1317.png,0,5
test1318.png,5,0
test1319.png,4,4
test1320.png,5,4
test1321.png,0,2
test1322.png,5,1
test1323.png,0,0
test1324.png,0,1
test1325.png,3,3
test1326.png,3,3
test1327.png,2,1
test1328.png,2,3
test1329.png,3,0
test1330.png,1,2
test1331.png,0,4
test1332.png,5,1
test1333.png,2,2
test1334.png,4,4
test1335.png,1,3
test1336.png,3,5
test1337.png,2,2
test1338.png,2,3
test1339.png,4,4
test1340.png,1,0
test1341.png,0,2
test1342.png,4,5
test1343.png,3,3
test1344.png,2,5
test1345.png,3,0
test1346.png,3,1
test1347.png,1,2
test1348.png,2,4
test1349.png,0,1
test1350.png,2,4
test1351.png,5,0
test1352.png,5,3
test1353.png,0,5
test1354.png,3,0
test1355.png,4,0
test1356.png,1,1
test1357.png,0,5
test1358.png,1,0
test1359.png,1,5
test1360.png,2,5
test1361.png,1,1
test1362.png,0,5
test1363.png,1,0
test1364.png,0,2
test1365.png,1,3
test1366.png,4,4
test1367.png,2,1
test1368.png,2,2
test1369.png,0,0
test1370.png,5,0
test1371.png,0,4
test1372.png,3,5
test1373.png,2,0
test1374.png,3,4
test1375.png,4,0
test1376.png,2,1
test1377.png,2,3
test1378.png,5,3
test1379.png,2,2
test1380.png,0,5
test1381.png,0,1
test1382.png,2,5
test1383.png,1,0
test1384.png,4,0
test1385.png,4,0
test1386.png,1,4
test1387.png,3,5
test1388.png,3,0
test1389.png,2,4
test1390.png,0,0
test1391.png,4,1
test1392.png,2,0
test1393.png,5,0
test1394.png,2,1
